Fips_Code_Final,phd1,county,PCT_OBESE_ADULTS,PCT_OBESE_CHILD09,Mamm_Sites,bcallbk,wealthbk,rentbk,nocarbk,crowdbk,bcallw,wealthwt,rentwt,nocarwt,crowdwt,Iblack2000,Iwhite2000,GINI2000,THEIL1990,Per_Low_Literacy,Per_Rep_04,Per_Rep_08,Av_Per_Rep,Per_Dem_04,Per_Dem_08,Av_Per_Dem,B_Infant_Mort_Rate_99_08,W_Infant_Mort_Rate_99_08,TOTPOP_2005,MEDIAN_AGE,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE,MEDIAN_AGE_AFRICAN_AMER,MEDIAN_AGE_AFR_AM_MALE,MEDIAN_AGE_AFR_AM_FEMALE,MEDIAN_AGE_HISPANIC,MEDIAN_AGE_HISPANIC_MALE,MEDIAN_AGE_HISPANIC_FEMALE,MEDIAN_AGE_WHITE_NON_HISPANIC,MEDIAN_AGE_WHITE_NON_HISP_MALE,MEDIAN_AGE_WHITE_NON_HISP_FMLE,PERCNT_TOT_POPULATION_ONE_RACE,PERCNT_WHITE_POPULATION,PERCNT_AFRICAN_AM_POP,PERCNT_HISPANIC_POP,PERCNT_FOREIGN_BORN_POP,PERCNT_URBAN_POP,PERCNT_MEDCR_ADV_PENETRATN,PERCNT_MEDCAR_DRUG_PENETRTN,PERCAP_INCOME,PERCNT_DIVORCED_FEMALES,PERCNT_LT65_NO_HLTH_INS,PERCNT_MALES_LT65_NO_HLTH_INS,PERCNT_FEMALES_LT65_NO_HLTH_INS,UNEMPLOYMENT_RATE,PERCNT_AGR_FRST_MIN_WRLR,PERCNT_CONTRUCT_WRKR,PERCNT_HLTH_SOCSRV_WRKR,PERCNT_MANUF_WRKR,PERCNT_WHCOLLAR_WRKR,HPSA_PC_WHOLECO,HPSA_PC_PARTCO,HPSA_DENT_WHOLECO,HPSA_DENT_PARTCO,HPSA_MH_WHOLECO,HPSA_MH_PARTCO,FARM_DEPENDENT,MINING_DEPENDENT,MFG_DEPENDENT,GOVT_DEPENDENT,SERVICE_DEPENDENT,NONSPEC_DEPENDENT,HOUSING_STRESS,LOW_EDUC,LOW_EMPLOY,PERSIST_POVERTY,POP_LOSS,NONMETRO_RECREAT,RETIRE_DESTINATION,RATE_ACTMDS_FEDNONFED,RATE_ACTMDS_NONFED,RATE_MDS_TOT_PTCARE_NONFED,RATE_MDS_PC_OFFBASED,RATE_MDS_PC_HOSP_RES,RATE_MDS_PC_HOSP_FT,RATE_MDS_GP_TOT_PC,RATE_MDS_TOT_GP_OFFBASED,RATE_MDS_TOT_GP_PC,RATE_MDS_GP_PC_OFFBASED,RATE_MDS_GP_PC_HOSP_FT,RATE_MDS_FM_TOT_PC,RATE_MDS_TOT_FM_OFFBASED,RATE_MDS_TOT_FM_HOSP_RES,RATE_MDS_TOT_FM_HOSP_FT,RATE_MDS_SPEC_TOT_PC,RATE_MDS_TOT_SPEC_OFFBASED,RATE_MDS_TOT_SPEC_HOSP_RES,RATE_MDS_TOT_SPEC_HOSP_FT,RATE_ALLERGIST_TOT_PC,RATE_CARDIO_TOT_PC,RATE_DERM_TOT_PC,RATE_GASTRO_TOT_PC,RATE_INTMED_TOT_PC,RATE_INTMED_SPEC_TOT_PC,RATE_PEDS_TOT_PC,RATE_PEDS_SPEC_TOT_PC,RATE_PEDS_CARDIO_TOT_PC,RATE_PULM_TOT_PC,RATE_SURG_SPEC_TOT_PC,RATE_SURG_GEN_TOT_PC,RATE_NEURSURG_TOT_PC,RATE_OBGYN_TOT_PC,RATE_OBGYN_SPEC_TOT_PC,RATE_OPTH_TOT_PC,RATE_ORTHOSURG_TOT_PC,RATE_OTOLARYN_TOT_PC,RATE_PLASTIC_TOT_PC,RATE_COLONSURG_TOT_PC,RATE_THORSURG_TOT_PC,RATE_UROL_TOT_PC,RATE_OTHSPEC_TOT_PC,RATE_ANEST_TOT_PC,RATE_CHPSYCH_TOT_PC,RATE_DGRADIOL_TOT_PC,RATE_EMERG_TOT_PC,RATE_NEURO_TOT_PC,RATE_NUCMED_TOT_PC,RATE_OCCMED_TOT_PC,RATE_OCCMED_OFFBASED_PC,RATE_PSYCH_TOT_PC,RATE_PATH_TOT_PC,RATE_PHYSMED_TOT_PC,RATE_PREVMED_TOT_PC,RATE_RADIOL_TOT_PC,RATE_RADONC_TOT_PC,RATE_MDS_TOT_PC_HOSP_FT,RATE_MDS_TOT_OTH_ACT,RATE_MDS_TOT_INACTIVE,RATE_MDS_TOT_GP_HSP_FT,RATE_MDS_TOT_GP_OTH_ACT,RATE_MDS_INTMED_HSP_FT,RATE_MDS_PEDS_HSP_FT,RATE_MDS_OTHMED_HSP_FT,RATE_MDS_GENSURG_HSP_FT,RATE_MDS_OTHSURG_HSP_FT,RATE_MDS_PHYCH_HSP_FT,RATE_MDS_OTHSPEC_HSP_FT,PERCENT_MDS_MALE,PERCENT_MDS_FEMALE,PERCENT_MDS_UNDER_45YR,PERCENT_MDS_45_64YR,PERCENT_MDS_OLDER_65YR,PERCENT_TOT_GPS_UNDER_45YR,PERCENT_TOT_GPS_45_64YR,PERCENT_TOT_GPS_OLDER_65YR,PERCENT_GEN_PRAC_UNDER_45YR,PERCENT_GEN_PRAC_45_64YR,PERCENT_GEN_PRAC_OLDER_65YR,PERCENT_FAM_MED_UNDER_45YR,PERCENT_FAM_MED_45_64YR,PERCENT_FAM_MED_OLDER_65YR,PERCENT_FM_SPEC_UNDER_45YR,PERCENT_FM_SPEC_45_64YR,PERCENT_FM_SPEC_OLDER_65YR,PERCENT_MED_SPEC_UNDER_45YR,PERCENT_MED_SPEC_45_64YR,PERCENT_MED_SPEC_OLDER_65YR,PERCENT_GEN_INTMED_UNDER_45YR,PERCENT_GEN_INTMED_45_64YR,PERCENT_GEN_INTMED_OLDER_65YR,PERCENT_OBGYN_UNDER_45YR,PERCENT_OBGYN_45_64YR,PERCENT_OBGYN_OLDER_65YR,PERCENT_DGRADIOL_UNDER_45YR,PERCENT_DGRADIOL_45_64YR,PERCENT_DGRADIOL_OLDER_65YR,PERCENT_PREVMED_45_64YR,PERCENT_PREVMED_OLDER_65YR,PERCENT_RADIOL_UNDER_45YR,PERCENT_RADIOL_45_64YR,PERCENT_RADIOL_OLDER_65YR,PERCENT_RAD_ONC_UNDER_45YR,PERCENT_RAD_ONC_45_64YR,PERCENT_RAD_ONC_OLDER_65YR,RATE_ACTV_DO_FEDNONFED,RATE_ACTV_DO_NONFED,RATE_ACTV_DO_FED,RATE_DO_TOT_PTCARE,PERCENT_DO_MALE,PERCENT_DO_FEMALE,RATE_TOT_ACTV,RATE_TOT_PRVPRAC,RATE_TOT_STGOV,PERCENT_DENT_PRVPRAC_FT,PERCENT_DENT_PRVPRAC_PT,PERCENT_DENT_MALE,PERCENT_DENT_FEMALE,RATE_ACTV_PA,RATE_PRIMCARE_PA,RATE_SURG_PA,RATE_OTHSPEC_PA,RATE_UNKSPEC_PA,RATE_MIDWIVES,RATE_MIDWIVES_HOSP,RATE_MIDWIVES_PHYSPRAC,RATE_MED_SRG_ADULT_BEDS,RATE_MED_SRG_PED_BEDS,RATE_OBSTET_BEDS,RATE_INTSV_CARE_BEDS,RATE_CARD_INTSV_CARE_BEDS,RATE_NEONAT_INTSV_BEDS,RATE_NEONAT_INTERM_BEDS,RATE_OTH_SPEC_CARE_BEDS,RATE_OTH_INTENSV_CARE_BEDS,RATE_REHAB_CARE_BEDS,RATE_ALC_CHEM_DEPEND_BEDS,RATE_PSYCH_CARE_BEDS,RATE_SKILL_NURS_BEDS,RATE_INTERM_NURS_BEDS,RATE_OTHER_CARE_BEDS,RATE_TOTAL_INPT_BEDS,RATE_SNF_TOT_BEDS,RATE_SNF_CERT_BEDS,RATE_OUTPT_VISITS_GENHOSP,RATE_OUTPT_VISITS_NGHOSP,RATE_ER_VISITS,RATE_OUTPT_VISITS_OTH,RATE_SURG_OPS_INPT,RATE_SURG_OPS_OUTPT,RATE_SURG_OPS_TOTAL,RATE_OP_ROOMS,RATE_ISOLATION_RMS,PERCNT_AA_MALES_65_PLUS,PERCNT_AA_FEMALES_65_PLUS,PERCNT_WH_MALES_65_PLUS,PERCNT_WH_FEMALES_65_PLUS,PERCNT_HISP_MALES_65_PLUS,PERCNT_HISP_FEMALES_65_PLUS,PERCNT_NONENG_SPEAK_OVER18YRS,PERCNT_RURAL_FARM,PERCNT_RURAL_NONFARM,PERCNT_VETERAN_POP,PERCNT_VETERAN_MALE,PERCNT_VETERAN_FEMALE,PERCNT_MEDCAR_ELIG,PERCNT_MEDCAR_ADVNTG_ELIG,PERCNT_MEDCAR_DRUG_ENROL,PERCNT_MEDCR_ENROL_AGED_TOT,PERCNT_MEDCR_ENROL_AGED_HI,PERCNT_MEDCR_ENROL_AGED_SMI,PERCNT_MEDCR_ENROL_DISABL_TOT,PERCNT_MEDCR_ENROL_DISABL_HI,PERCNT_MEDCR_ENROL_DISABL_SMI,PERCNT_MEDCR_ENROL_AGED_DSBL_TOT
54077,54077,"Preston County, WV",31.10,7.40,3.66,.00,.00,.00,.11,.00,.543,.002,.151,.087,.012,.010,.98,.422,.336,15.00,65.85,62.10,63.98,33.24,35.65,34.45,,938.80,30115,39.10,38.30,40.00,40.00,40.30,38.50,32.60,37.00,32.20,39.20,38.40,40.10,99.50,98.80,.30,.60,.60,12.00,2.32,48.86,23319,8.10,22.50,23.40,21.50,4.50,7.10,9.10,22.10,12.50,43.80,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,86.34,86.34,73.05,56.45,9.96,6.64,33.21,29.89,3.32,3.32,.00,29.89,26.56,.00,3.32,9.96,3.32,6.64,.00,.00,.00,.00,.00,.00,.00,29.66,14.83,.00,.00,9.96,3.32,.00,10.25,10.25,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,6.64,9.96,.00,.00,.00,.00,3.32,.00,.00,.00,.00,.00,.00,.00,3.32,.00,.00,.00,.00,.00,.00,.00,.00,.00,81.25,18.75,21.88,46.88,31.25,27.27,63.64,9.09,.00,.00,100.00,30.00,70.00,.00,,,,50.00,50.00,.00,,,,.00,100.00,.00,100.00,.00,.00,,,,,,,,,3.32,3.32,.00,6.64,.00,100.00,29.89,16.60,.00,100.00,.00,20.00,80.00,33.21,10.23,10.23,.00,.00,6.76,.00,.00,5.61,.00,4.10,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,3.32,8.30,39.85,31.88,1730.93,.00,.00,1399.37,664.12,2301.18,2965.30,6.64,.00,11.76,25.00,12.99,16.83,14.49,9.09,.24,4.26,95.74,9.97,95.10,4.90,18.88,.44,9.93,99.68,99.54,97.33,3.56,3.56,3.27,18.08
5101,5101,"Newton County, AR",31.00,11.90,.00,.00,.00,.00,.00,.00,.461,.002,.179,.090,.043,.002,.96,.471,.353,13.76,63.50,67.03,65.27,34.40,28.91,31.65,,,8452,40.10,39.20,41.10,8.00,14.50,6.50,19.80,19.00,20.50,40.10,39.20,41.20,98.70,97.40,.10,1.10,.50,.00,.00,50.81,19224,9.80,25.50,25.50,25.60,4.70,8.70,8.80,17.50,21.40,43.80,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,23.66,23.66,23.66,23.66,.00,.00,11.83,11.83,.00,.00,.00,11.83,11.83,.00,.00,11.83,11.83,.00,.00,.00,.00,.00,.00,.00,.00,54.11,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,100.00,.00,.00,66.67,33.33,.00,100.00,.00,,,,.00,100.00,.00,,,,.00,100.00,.00,,,,,,,,,,,,,,,,,,.00,.00,.00,.00,,,.00,.00,.00,,,,,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,13.15,16.10,12.82,14.29,.11,4.77,95.23,9.96,95.41,4.59,21.65,.00,12.55,100.00,100.00,98.04,6.68,6.68,6.11,21.96
13179,13179,"Liberty County, GA",31.00,6.80,10.38,.54,.00,.51,.10,.07,.532,.000,.479,.035,.024,.445,.47,.389,.235,18.00,47.90,35.60,41.75,51.70,63.98,57.84,1556.90,726.60,57544,25.00,24.20,26.30,24.50,23.90,25.40,21.80,21.60,22.30,26.70,25.60,28.10,96.60,46.60,42.80,8.20,5.70,80.10,1.23,39.39,23209,10.20,27.60,28.90,26.40,6.50,1.30,6.90,21.30,9.80,51.40,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,97.32,69.51,62.56,60.82,.00,1.74,8.69,6.95,1.74,1.74,.00,6.95,5.21,.00,1.74,24.33,24.33,.00,.00,.00,.00,.00,.00,8.69,1.74,36.22,.00,.00,.00,13.90,3.48,.00,17.84,5.95,1.74,1.74,.00,.00,.00,.00,.00,.00,.00,.00,1.74,1.74,.00,.00,.00,.00,1.74,1.74,.00,3.48,.00,.00,26.07,1.74,1.74,5.21,.00,1.74,13.58,.00,11.89,5.21,1.74,1.74,73.81,26.19,52.38,35.71,11.90,66.67,33.33,.00,100.00,.00,.00,60.00,40.00,.00,,,,50.00,42.86,7.14,60.00,40.00,.00,25.00,75.00,.00,.00,100.00,.00,,,,,,,,,13.90,12.16,1.74,3.48,100.00,.00,27.80,17.38,.00,90.00,10.00,90.00,10.00,41.71,11.36,.00,4.87,19.48,3.44,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,29.54,29.37,29.37,10244.18,.00,.00,9422.56,1101.77,3091.55,4193.31,.00,.00,2.29,4.03,4.03,5.68,.62,2.00,1.73,1.69,98.31,14.23,80.35,19.65,6.94,.09,2.99,100.00,100.00,100.00,1.65,1.65,1.53,6.41
18035,18035,"Delaware County, IN",31.00,11.80,2.01,.54,.01,.55,.18,.02,.503,.001,.274,.064,.011,.375,.93,.466,.405,8.00,56.50,41.96,49.23,42.60,56.91,49.76,2460.10,825.00,116362,33.80,32.40,35.20,26.50,25.10,27.70,21.80,21.70,21.90,34.90,33.50,36.30,98.90,90.70,6.70,1.10,1.50,76.60,.10,42.81,27431,11.30,14.60,15.60,13.60,6.70,.70,5.30,28.80,17.70,56.60,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,270.71,268.13,250.94,205.39,34.38,11.17,53.28,34.38,5.16,5.16,.00,48.13,29.22,15.47,3.44,89.38,73.91,11.17,4.30,.86,6.88,5.16,2.58,42.97,13.75,52.54,8.08,.00,4.30,43.83,8.59,2.58,22.44,5.61,7.73,7.73,3.44,.86,.00,1.72,2.58,.86,13.75,.00,7.73,11.17,4.30,.00,3.44,.86,4.30,12.89,2.58,.00,.00,2.58,2.58,.00,.00,.00,.00,.00,.00,.00,.00,.86,.00,.00,76.54,23.46,45.16,41.94,12.90,61.19,32.84,5.97,.00,33.33,66.67,67.21,32.79,.00,,,,49.53,45.79,4.67,66.67,29.41,3.92,50.00,50.00,.00,33.33,66.67,.00,,,,,,100.00,.00,.00,8.59,8.59,.00,8.59,83.33,16.67,46.41,45.55,.00,84.91,15.09,86.79,13.21,10.31,.84,4.21,2.53,.00,3.24,.00,1.62,24.48,5.66,5.61,1.46,1.20,5.33,.00,1.38,.00,1.98,.00,1.80,2.58,.00,3.61,33.17,114.90,95.39,2928.64,.00,.00,2436.96,5572.27,7453.46,13025.73,9.45,39.53,7.81,10.88,11.53,16.10,3.70,6.03,.47,7.99,92.01,8.95,93.98,6.02,16.91,.02,7.33,96.12,96.06,92.92,2.70,2.70,2.42,15.91
20037,20037,"Crawford County, KS",31.00,13.20,8.49,.47,.00,.79,.06,.11,.480,.000,.306,.073,.015,.028,.92,.448,.365,7.00,52.09,48.18,50.14,46.20,49.43,47.81,,791.90,38222,33.80,31.10,36.40,23.70,23.40,24.20,22.30,23.10,21.10,35.30,32.70,37.90,98.40,93.30,1.80,2.40,2.70,63.50,1.41,53.04,25330,10.40,12.20,13.20,11.30,5.50,2.20,6.10,30.20,16.90,52.60,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130.81,125.58,122.97,107.27,5.23,10.47,28.78,28.78,2.62,2.62,.00,26.16,26.16,.00,.00,34.01,28.78,2.62,2.62,.00,5.23,.00,.00,18.31,5.23,22.63,.00,.00,.00,36.63,15.70,.00,17.22,.00,.00,7.85,2.62,.00,.00,.00,5.23,.00,2.62,.00,5.23,.00,.00,2.62,.00,.00,.00,2.62,7.85,.00,.00,2.62,5.23,.00,.00,.00,.00,.00,11.32,.00,.00,2.62,.00,.00,82.46,17.54,35.09,42.11,22.81,27.27,63.64,9.09,.00,.00,100.00,30.00,70.00,.00,,,,38.46,53.85,7.69,42.86,57.14,.00,.00,100.00,.00,.00,100.00,.00,,,,,,100.00,.00,.00,41.86,41.86,.00,31.40,73.33,26.67,44.48,41.86,.00,87.50,12.50,81.25,18.75,2.62,5.23,.00,.00,.00,.00,.00,.00,24.63,36.21,12.05,2.35,.00,.00,.00,3.40,.00,2.62,.00,3.66,4.19,.00,.00,43.43,165.09,154.62,2892.29,.00,.00,2363.25,3921.83,6718.64,10640.47,18.31,15.70,3.48,11.92,12.23,19.59,2.52,3.54,1.00,8.97,91.03,8.62,95.25,4.75,17.86,.25,10.41,87.88,87.61,85.58,2.79,2.79,2.63,16.38
21011,21011,"Bath County, KY",31.00,24.30,.00,.34,.00,.13,.11,.01,.457,.001,.190,.092,.020,.054,.97,.510,.354,17.00,46.10,49.17,47.64,53.00,48.65,50.82,,855.80,11626,37.40,36.60,38.40,47.80,44.80,48.60,31.50,33.30,25.50,37.40,36.60,38.30,99.30,96.90,1.80,.80,.70,.00,.96,55.52,20238,10.30,15.80,16.40,15.20,8.40,5.90,11.40,19.30,20.10,45.60,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,51.61,43.01,43.01,43.01,.00,.00,17.20,17.20,8.60,8.60,.00,8.60,8.60,.00,.00,8.60,8.60,.00,.00,.00,.00,.00,.00,8.60,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,17.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,8.60,.00,.00,.00,.00,.00,.00,.00,.00,.00,8.60,.00,83.33,16.67,16.67,50.00,33.33,.00,50.00,50.00,.00,.00,100.00,.00,100.00,.00,,,,.00,100.00,.00,.00,100.00,.00,,,,,,,,,,,,,,,.00,.00,.00,.00,,,17.20,17.20,.00,100.00,.00,100.00,.00,8.60,9.02,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,85.15,85.15,.00,.00,.00,.00,.00,.00,.00,.00,.00,22.45,20.35,12.49,16.28,7.41,10.00,.24,11.35,88.65,8.03,92.49,7.51,18.73,.18,10.86,95.01,93.09,91.49,4.70,4.70,4.28,17.95
22001,22001,"Acadia Parish, LA",31.00,16.20,2.32,.55,.01,.52,.29,.10,.532,.005,.207,.073,.050,.354,.84,.488,.457,19.00,63.75,71.99,67.87,35.42,26.31,30.87,1340.10,857.60,59552,33.70,32.30,35.00,27.40,23.70,30.30,25.70,24.60,27.70,35.20,34.10,36.20,99.50,80.70,18.20,.90,.40,50.50,1.26,60.63,22544,9.80,19.10,19.90,18.30,6.30,12.20,7.30,19.30,10.30,48.50,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80.60,80.60,75.56,67.17,8.40,.00,28.55,25.19,5.04,5.04,.00,23.51,20.15,3.36,.00,21.83,16.79,5.04,.00,.00,.00,1.68,.00,8.40,1.68,34.16,.00,.00,.00,16.79,1.68,.00,21.78,5.45,3.36,1.68,1.68,.00,.00,.00,.00,.00,3.36,.00,.00,.00,.00,.00,.00,.00,1.68,.00,.00,.00,3.36,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,83.64,16.36,41.82,32.73,25.45,47.06,35.29,17.65,33.33,.00,66.67,50.00,42.86,7.14,,,,61.54,38.46,.00,60.00,40.00,.00,50.00,.00,50.00,,,,,,.00,100.00,.00,,,,.00,.00,.00,.00,,,33.58,33.58,.00,75.00,25.00,95.00,5.00,3.36,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,34.09,102.60,100.42,903.13,.08,.00,722.51,1815.22,5027.54,6842.76,.00,.00,6.57,10.20,10.91,15.14,5.67,9.17,1.21,2.95,97.05,7.27,92.63,7.37,16.01,.20,9.59,92.11,91.58,89.22,3.49,3.49,3.26,14.65
22123,22123,"West Carroll Parish, LA",31.00,12.70,8.31,.54,.00,.28,.28,.14,.462,.012,.169,.056,.032,.261,.81,.461,.393,19.00,74.27,81.11,77.69,24.51,17.61,21.06,,,11806,37.20,34.50,39.70,28.60,27.40,31.30,24.80,24.30,27.50,39.40,37.20,41.30,99.60,79.90,18.90,1.30,.30,.00,.00,61.42,19758,8.60,24.80,25.60,24.00,11.40,12.60,12.90,20.50,11.00,47.70,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,25.41,16.94,16.94,16.94,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,16.94,16.94,.00,.00,.00,.00,.00,.00,.00,8.47,35.71,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,8.47,.00,.00,8.47,.00,.00,.00,.00,.00,.00,.00,.00,75.00,25.00,75.00,.00,25.00,,,,,,,,,,,,,100.00,.00,.00,,,,,,,,,,,,,,,,,,.00,.00,.00,.00,,,8.47,8.47,.00,100.00,.00,.00,100.00,16.94,8.12,8.12,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,17.79,177.88,177.88,653.40,.00,.00,543.28,1397.59,7487.72,8885.31,.00,.00,6.40,13.50,13.52,20.08,2.20,4.76,.44,5.06,94.94,7.66,90.55,9.45,20.07,.00,12.19,100.00,100.00,97.02,2.73,2.73,2.59,19.16
26011,26011,"Arenac County, MI",31.00,17.10,5.46,.40,.00,.26,.13,.13,.531,.003,.152,.060,.023,.056,.95,.429,.332,10.00,49.97,46.84,48.40,50.03,51.12,50.58,,,17154,40.10,39.10,41.30,31.50,31.50,31.50,25.00,24.90,25.50,40.90,40.10,41.90,98.70,95.40,1.80,1.40,1.10,.00,.00,35.25,23346,9.10,13.60,15.10,12.10,8.90,3.70,7.90,19.50,19.80,46.10,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,40.81,40.81,40.81,29.15,.00,11.66,17.49,11.66,11.66,5.83,5.83,5.83,5.83,.00,.00,23.32,17.49,.00,5.83,.00,5.83,.00,.00,11.66,.00,.00,27.25,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,90.00,10.00,.00,60.00,40.00,.00,66.67,33.33,.00,50.00,50.00,.00,100.00,.00,,,,.00,100.00,.00,.00,100.00,.00,,,,,,,,,,,,,,,11.66,11.66,.00,.00,,,40.81,34.98,5.83,66.67,33.33,100.00,.00,23.32,28.95,.00,.00,.00,.00,.00,.00,19.79,.00,.00,.00,2.91,.00,.00,.00,.00,.00,.00,.00,25.07,.00,.00,39.64,86.28,86.28,2525.82,.00,.00,1949.11,291.48,7928.18,8219.66,5.83,.00,.32,.00,15.16,18.76,8.04,11.93,.19,2.74,97.26,11.50,95.07,4.93,24.02,.00,8.02,100.00,100.00,99.16,3.66,3.66,3.38,20.49
29113,29113,"Lincoln County, MO",31.00,15.30,3.37,.49,.00,.35,.19,.08,.539,.004,.175,.050,.031,.025,.95,.363,.239,8.00,57.00,54.88,55.94,42.20,43.46,42.83,,664.10,47727,34.50,34.20,34.80,33.80,35.30,32.70,24.30,25.50,23.00,34.80,34.60,35.10,98.90,96.10,1.70,1.10,.60,21.00,12.17,43.62,25119,10.20,14.90,16.20,13.50,5.20,3.60,12.80,15.30,21.60,44.70,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23.05,23.05,23.05,23.05,.00,.00,6.29,6.29,.00,.00,.00,6.29,6.29,.00,.00,10.48,10.48,.00,.00,.00,2.10,.00,.00,2.10,2.10,.00,14.33,.00,.00,6.29,.00,.00,6.16,6.16,.00,.00,.00,.00,.00,.00,2.10,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,75.00,25.00,41.67,25.00,33.33,33.33,33.33,33.33,,,,33.33,33.33,33.33,,,,60.00,.00,40.00,.00,.00,100.00,.00,100.00,.00,,,,,,,,,,,,16.76,16.76,.00,8.38,100.00,.00,8.38,8.38,.00,100.00,.00,50.00,50.00,2.10,2.57,.00,.00,.00,.00,.00,.00,5.87,1.43,.00,.84,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,5.24,56.57,56.57,1497.16,.00,.00,1205.33,580.38,2784.59,3364.97,6.29,6.29,8.47,12.95,9.43,12.04,5.05,3.02,.36,5.57,94.43,8.70,94.93,5.07,12.29,1.50,6.27,100.00,100.00,100.00,2.37,2.37,2.01,11.75
31013,31013,"Box Butte County, NE",31.00,14.90,9.85,.00,.00,.00,.29,.00,.475,.004,.243,.048,.016,.009,.88,.414,.281,8.00,65.90,59.33,62.61,32.20,37.88,35.04,,,11374,38.20,37.20,39.10,28.30,30.00,26.50,21.20,20.40,22.00,40.20,39.60,40.80,98.00,90.80,.40,7.60,3.10,73.40,.00,67.07,29023,10.10,12.40,13.50,11.20,4.10,10.40,3.20,15.90,8.30,43.40,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,61.54,61.54,61.54,52.75,.00,8.79,43.96,35.17,.00,.00,.00,43.96,35.17,.00,8.79,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,8.79,8.79,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,8.79,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,100.00,.00,20.00,10.00,70.00,40.00,20.00,40.00,,,,40.00,20.00,40.00,,,,,,,,,,,,,,,,,,,,,,,,8.79,8.79,.00,8.79,100.00,.00,43.96,43.96,.00,80.00,20.00,100.00,.00,43.96,41.13,.00,8.23,.00,.00,.00,.00,37.17,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,21.98,146.83,146.83,2764.73,.00,.00,2359.68,307.72,5266.40,5574.12,17.58,8.79,.00,6.67,11.71,17.74,5.15,4.87,1.35,19.59,80.41,9.65,96.94,3.06,17.10,.00,11.32,91.47,91.30,89.04,2.19,2.19,1.95,16.42
