,Area_name,FIPS_Code,tot_house_2000,hsgsd2000,hsg_mobile_200,vacant2000,oldhouse2000,hsg50_59_2000,hsg_slght_crwd_2000,hsg-mod_crowd_2000,hsg_very_crwd_2000,hsg_inc_plumb_2000,hsg_utilitygas_2000,hsg_bottledgas_2000,hsg_electric_2000,hsg_kero_2000,hsg_coal_2000,hsg_wood_2000,hsg_solar_2000,hsg_other_fuel_2000,hsg_noheat_2000
810,"Lee, IA",19111,16612,76.167830484,6.91066698772,8.73464965085,47.8870695882,11.4555742837,0.939080183,0.282928003853,0.0782566819167,0.355164941007,53.9188538406,11.6783048399,20.9426920299,1.41464001926,0.0,2.91957620997,0.0,0.337105706718,0.0541777028654
811,"Linn, IA",19113,80551,69.219500689,5.91674839543,4.7150252635,26.1536169632,13.7018783131,1.13716775707,0.432024431726,0.130352199228,0.281809040235,77.7470174175,5.10980620973,9.9129743889,0.681555784534,0.0,0.592171419349,0.0,0.80570073618,0.435748780276
812,"Louisa, IA",19115,5133,77.420611728,13.9684395091,11.9618157023,44.6132865771,7.69530488993,1.83128774596,1.18838885642,0.487044613287,0.915643872979,44.0288330411,28.2096240016,12.390414962,0.857198519384,0.0,2.29885057471,0.0389635690629,0.0389635690629,0.175336060783
813,"Lucas, IA",19117,4239,79.570653456,7.38381693796,10.0967209247,51.4272234017,6.5581505072,1.27388535032,0.306676102854,0.0,1.10875206417,41.5192262326,29.7711724463,13.0219391366,2.00518990328,0.0,2.99598962019,0.0,0.589761736259,0.0
814,"Lyon, IA",19119,4758,90.5002101723,3.00546448087,6.93568726356,51.8495166036,11.7276166456,1.02984447247,0.042034468264,0.042034468264,0.399327448508,42.9592265658,30.7692307692,9.58385876419,8.42791088693,0.0,0.504413619168,0.168137873056,0.336275746112,0.31525851198
815,"Madison, IA",19121,5661,82.5472531355,6.58894188306,5.91768238827,48.2776894542,5.70570570571,0.671259494789,0.3003003003,0.0529941706412,0.441618088677,44.1618088677,35.2411234764,10.333863275,1.46617205441,0.0,2.19042571984,0.0,0.264970853206,0.42395336513
816,"Mahaska, IA",19123,9551,77.2903360905,7.37095592085,7.02544236206,46.9060831327,9.91519212648,1.13077164695,0.188461941158,0.0,0.460684745053,59.7947858863,17.90388441,11.5799392734,1.62286671553,0.0,1.53910585279,0.0,0.439744529369,0.094230970579
817,"Marion, IA",19125,12755,77.4362994904,7.10309682477,5.78596628773,34.025872207,10.0588004704,1.08192865543,0.250882007056,0.0,0.486083888671,63.19874559,19.8196785574,8.91415131321,0.831046648373,0.0,1.35633085065,0.0,0.062720501764,0.031360250882
818,"Marshall, IA",19127,16324,76.7642734624,4.74761087969,6.04018622887,43.6167605979,13.3729478069,1.70301396716,1.07204116638,0.735113942661,0.624846851262,63.2197990689,16.9933839745,10.6652781181,1.75202156334,0.0,0.796373437883,0.0,0.392060769419,0.14089683901
819,"Mills, IA",19129,5671,79.2100158702,10.6330453183,6.11885029095,37.9650855228,5.44877446658,1.11091518251,0.176335743255,0.0,0.141068594604,51.1726326926,30.4355492858,9.09892435197,1.51648739199,0.0,0.916945864927,0.0,0.652442250044,0.0881678716276
820,"Mitchell, IA",19131,4594,86.9394862865,3.5045711798,6.53025685677,54.3970396169,10.274270788,0.304745319983,0.37004788855,0.0,1.17544623422,42.7731824118,37.4401393121,5.13713539399,5.09360034828,0.0,2.54680017414,0.0,0.239442751415,0.239442751415
821,"Monona, IA",19133,4660,83.669527897,7.29613733906,9.63519313305,55.2145922747,10.7939914163,0.858369098712,0.128755364807,0.0,0.772532188841,38.8412017167,25.2360515021,13.1759656652,9.54935622318,0.0,2.10300429185,0.0,0.815450643777,0.643776824034
822,"Monroe, IA",19135,3588,77.8706800446,10.7859531773,10.0334448161,51.3099219621,6.04793756968,1.22630992196,0.139353400223,0.0,0.111482720178,44.5652173913,30.9085841695,9.5596432553,0.36231884058,0.0,4.43143812709,0.0,0.139353400223,0.0
823,"Montgomery, IA",19137,5399,78.8294128542,5.68623819226,9.50175958511,57.7699573995,10.1870716799,0.407482867198,0.314873124653,0.0,0.611224300796,56.1029820337,17.3735877014,13.0394517503,2.22263382108,0.0,0.777921837377,0.0,0.833487682904,0.148175588072
824,"Muscatine, IA",19139,16786,74.9076611462,8.5666626951,5.59394733707,42.0707732634,8.41772905993,1.93613725724,0.834028356964,0.250208507089,0.375312760634,71.3451685929,11.7776718694,9.59132610509,0.381270106041,0.0,0.828071011557,0.0,0.303824615751,0.178720362207
825,"O'Brien, IA",19141,6509,86.3266246735,1.99723459825,7.80457827623,49.5467813796,13.2892917499,0.89107389768,0.138270087571,0.107543401444,0.353356890459,57.382086342,13.7348286987,18.4821017053,1.52097096328,0.0,0.506990321094,0.0,0.307266861269,0.261176832079
826,"Osceola, IA",19143,3012,90.9694555113,1.06241699867,7.76892430279,55.411686587,13.8446215139,0.365205843293,0.132802124834,0.0,0.166002656042,40.5710491368,33.1673306773,9.3625498008,7.73572377158,0.0,1.02921646746,0.0,0.232403718459,0.132802124834
827,"Page, IA",19145,7302,80.9915091756,3.68392221309,8.13475760066,54.5877841687,11.9556285949,0.328677074774,0.369761709121,0.109559024925,0.34237195289,57.8745549165,19.3782525336,9.96987126815,2.61572172008,0.0,1.21884415229,0.0821692686935,0.561490002739,0.164338537387
828,"Palo Alto, IA",19147,4631,84.0855106888,4.14597279205,11.0559274455,48.369682574,14.8995897214,0.539840207299,0.215936082919,0.0,0.0647808248758,50.2051392788,24.3575901533,11.3366443533,2.56963938674,0.0,0.215936082919,0.0,0.215936082919,0.0431872165839
829,"Plymouth, IA",19149,9880,81.4979757085,4.95951417004,5.14170040486,42.6315789474,11.2145748988,0.718623481781,0.161943319838,0.0,0.232793522267,50.3238866397,21.1032388664,18.2591093117,3.73481781377,0.0,0.344129554656,0.0404858299595,0.82995951417,0.222672064777
830,"Pocahontas, IA",19151,3988,89.6439317954,2.28184553661,9.30290872618,57.8986960883,10.9327983952,0.150451354062,0.100300902708,0.0,0.376128385155,44.8846539619,25.1003009027,13.3400200602,6.64493480441,0.0,0.300902708124,0.0,0.275827482447,0.150451354062
831,"Polk, IA",19153,156447,64.9568224383,3.1537837095,4.68848875338,27.1446560177,13.3489296695,2.06395776205,0.866747205124,0.256316835734,0.31064833458,75.5930123301,2.22567387038,15.692215255,0.221800354114,0.00319597052037,0.122725267982,0.0,0.965822291255,0.487065907304
832,"Pottawattamie, IA",19155,35761,74.3771147339,5.06417605772,5.36058835044,38.1840552557,14.471071838,1.75330667487,0.511730656302,0.18176225497,0.324375716563,75.1153491233,9.462822628,8.55680769553,0.503341629149,0.0,0.587231900674,0.0391487933783,0.257263499343,0.117446380135
833,"Poweshiek, IA",19157,8556,73.8078541374,7.5151940159,13.5343618513,40.7550257129,8.68396446938,0.537634408602,0.0818139317438,0.0584385226741,0.420757363254,39.9836372137,24.2052360916,16.7484805984,3.43618513324,0.0,0.970079476391,0.0818139317438,0.829827021973,0.210378681627
834,"Ringgold, IA",19159,2789,81.1043384726,10.9716744353,19.5051989961,50.6633201864,6.38221584797,0.466116887773,0.466116887773,0.0717102904267,1.25493008247,21.2979562567,34.2416636787,13.3381140194,5.77267837935,0.0,5.09143062029,0.0,0.75295804948,0.0
835,"Sac, IA",19161,5460,88.7912087912,2.74725274725,13.0769230769,55.1831501832,13.0036630037,0.604395604396,0.14652014652,0.14652014652,0.201465201465,39.9816849817,28.2783882784,11.2271062271,6.31868131868,0.03663003663,0.43956043956,0.0,0.25641025641,0.384615384615
836,"Scott, IA",19163,65649,69.2318237902,3.47910859267,5.0495818672,30.5640603817,11.7001020579,1.19270666728,0.391475879297,0.11119742875,0.249813401575,80.7643680787,4.12496763089,8.81049216287,0.26656917851,0.0,0.220871605051,0.00304650489726,0.595591707414,0.164511264452
837,"Shelby, IA",19165,5459,85.5101666972,4.34145447884,5.23905477194,51.4746290529,9.59882762411,0.47627770654,0.0,0.164865359956,0.47627770654,49.1665140136,22.1469133541,18.3916468218,4.17658911889,0.0,0.512914453197,0.109910239971,0.128228613299,0.128228613299
838,"Sioux, IA",19167,11260,83.0195381883,4.52042628774,5.03552397869,39.6802841918,10.4618117229,1.26998223801,0.239786856128,0.150976909414,0.266429840142,53.055062167,16.7495559503,19.973357016,4.08525754885,0.0,0.488454706927,0.0532859680284,0.435168738899,0.1243339254
839,"Story, IA",19169,30630,55.1942539993,6.34998367613,4.07117205354,24.1234084231,9.41560561541,1.09043421482,0.568070519099,0.153444335619,0.222004570682,72.758733268,8.42964413973,13.3137446947,0.541952334313,0.0,0.293829578844,0.0620306888671,0.323212536729,0.205680705191
840,"Tama, IA",19171,7583,85.2433073981,4.78702360543,7.45087696162,54.9123038375,9.46854806805,0.97586707108,0.369246999868,0.224185678491,0.593432678359,47.5273638402,28.8144533826,8.13662138995,6.2376368192,0.0,1.6352367137,0.0,0.145061321377,0.0527495714097
841,"Taylor, IA",19173,3199,87.1522350735,6.00187558612,11.7224132541,59.9562363239,8.25257893092,0.937793060331,0.187558612066,0.281337918099,1.09409190372,34.6358236949,33.7292904033,11.9412316349,4.18880900281,0.0,3.34479524852,0.0,0.375117224133,0.0625195373554
842,"Union, IA",19175,5657,79.1232101821,5.28548700725,7.33604383949,52.0770726533,9.6517588828,1.27275941312,0.300512639208,0.0353544281421,0.318189853279,60.1378822698,16.3337458017,12.6038536327,1.00760120205,0.0,2.06823404631,0.0,0.371221495492,0.141417712568
843,"Van Buren, IA",19177,3581,78.9444289305,12.5942474169,11.1700642279,51.3822954482,5.13822954482,1.34040770734,0.0558503211393,0.139625802848,1.89891091874,19.2683607931,48.7014800335,11.7006422787,2.03853672159,0.0,7.12091594527,0.0,0.0,0.0
844,"Wapello, IA",19179,15873,78.6681786682,7.23870723871,6.86070686071,49.7763497763,15.6177156177,1.3041013041,0.510300510301,0.1197001197,0.3213003213,67.3281673282,14.2317142317,9.07200907201,0.674100674101,0.0,1.1403011403,0.0315000315,0.541800541801,0.1197001197
845,"Warren, IA",19181,15289,77.5917326182,5.99777617895,3.8001177317,21.8915560207,8.98685329322,1.17077637517,0.111191052391,0.0,0.215841454641,56.3477009615,23.8668323631,13.303682386,1.02034142194,0.0,1.0792072732,0.0,0.196219504219,0.385898358297
846,"Washington, IA",19183,8543,77.8649186468,6.92965000585,5.700573569,49.3035233525,7.21058176285,1.00667212923,0.503336064614,0.0819384291233,0.292637246869,52.9673416832,23.9143158141,13.929532951,1.21737094697,0.046821959499,1.89628935971,0.0,0.152171368372,0.175582348121
847,"Wayne, IA",19185,3357,83.6759011022,9.14507000298,15.9666368782,52.9341674114,7.83437593089,0.536193029491,0.0893655049151,0.0893655049151,0.893655049151,35.9249329759,30.7715221924,12.5707476914,1.63836759011,0.0,2.88948465892,0.0,0.119154006553,0.119154006553
848,"Webster, IA",19187,16969,77.1937061701,3.64782839295,6.42937120632,47.7164240674,15.4045612588,0.82503388532,0.288761859862,0.182686074607,0.2769756615,72.0372443868,12.2046084036,7.52548765396,0.383051446756,0.0,0.536272025458,0.0,0.760209794331,0.123755082798
849,"Winnebago, IA",19189,5065,82.8430404738,2.44817374136,6.23889437315,44.2843040474,11.4708785785,0.533070088845,0.157946692991,0.0,0.118460019743,51.9249753208,28.1539980257,7.48272458045,5.03455083909,0.0,0.552813425469,0.0,0.197433366239,0.414610069102
850,"Winneshiek, IA",19191,8208,79.5565302144,4.55653021442,5.77485380117,51.2548732943,7.24902534113,0.328947368421,0.207115009747,0.0974658869396,0.925925925926,39.9731968811,31.9200779727,11.4278752437,5.90886939571,0.0,4.38596491228,0.0730994152047,0.377680311891,0.158382066277
851,"Woodbury, IA",19193,41394,71.428226313,5.06111996908,5.41865970914,45.2577668261,13.799101319,2.17664395806,1.22964680872,0.736821761608,0.321302604242,70.2251534039,7.81755810021,13.6420737305,1.36493211577,0.00724742716336,0.379282021549,0.0,0.686089771464,0.459003720346
852,"Worth, IA",19195,3534,85.4555744199,3.96151669496,7.24391624222,57.8098471986,10.441426146,0.424448217317,0.0282965478212,0.0282965478212,0.0848896434635,53.0277306169,31.5789473684,5.60271646859,1.04697226938,0.0,1.04697226938,0.0,0.396151669496,0.0565930956423
853,"Wright, IA",19197,6559,84.616557402,1.90577831987,9.43741423998,49.9161457539,13.8130812624,0.655587742034,0.640341515475,0.213447171825,0.320170757737,53.8801646592,20.4756822686,13.2947095594,2.13447171825,0.0,0.259185851502,0.0,0.472633023327,0.0457386796768
854,"Allen, KS",20001,6449,78.8649403008,11.5676849124,10.4512327493,44.0068227632,9.5363622267,1.82974104512,0.0775314002171,0.0775314002171,0.573732361606,62.6298650954,9.05566754536,13.4439447976,0.0310125600868,0.0,3.65948209025,0.0,0.651263761824,0.0775314002171
855,"Anderson, KS",20003,3596,82.8420467186,10.511679644,10.4282536151,43.1590656285,9.87208008899,1.50166852058,0.194660734149,0.083426028921,1.25139043382,51.3904338154,22.8587319244,8.50945494994,0.0,0.0,6.20133481646,0.0,0.611790878754,0.0
856,"Atchison, KS",20005,6818,80.4634790261,6.57084188912,7.964212379,49.9559988266,8.56556174831,1.02669404517,0.190671751247,0.0,0.352009386917,60.9709592256,15.2537400997,11.630976826,0.660017600469,0.0,2.28806101496,0.0,1.12936344969,0.102669404517
857,"Barber, KS",20007,2740,84.4525547445,7.48175182482,18.4306569343,53.102189781,16.3503649635,1.71532846715,0.109489051095,0.0729927007299,0.36496350365,62.0437956204,11.1313868613,7.37226277372,0.0,0.0,0.948905109489,0.0,0.0729927007299,0.0
858,"Barton, KS",20009,12888,79.3451272502,8.99286157666,11.5999379268,36.5844196151,20.5462445686,1.34233395407,0.70608317815,0.442271880819,0.442271880819,72.1756672874,8.08504034761,7.01427684668,0.170701427685,0.0,0.775915580385,0.0,0.124146492862,0.0543140906269
859,"Bourbon, KS",20011,7135,76.7484232656,10.6096706377,13.6510161177,47.6243868255,7.86264891381,1.13524877365,0.294323756132,0.140154169587,0.504555010512,52.6839523476,16.9166082691,13.1604765242,0.238262088297,0.0,3.0833917309,0.0,0.266292922214,0.0
860,"Brown, KS",20013,4815,83.738317757,5.54517133956,10.3219106957,53.6863966771,7.16510903427,1.41225337487,0.0415368639668,0.0830737279335,0.332294911734,57.3831775701,23.5098650052,6.02284527518,0.913811007269,0.0,1.39148494289,0.0,0.228452751817,0.228452751817
861,"Butler, KS",20015,23176,78.7193648602,10.9380393511,7.11511908871,25.0129444253,14.8860890576,1.24266482568,0.362443907491,0.0733517431826,0.263203313773,55.0181221954,16.4911977908,18.9722126338,0.0862961684501,0.0,1.97186744909,0.112185018985,0.194166379013,0.0388332758026
862,"Chase, KS",20017,1529,85.4153041203,10.5297580118,18.5088293002,52.4525833878,9.28711576194,0.981033355134,0.392413342054,0.196206671027,0.523217789405,40.4839764552,30.9352517986,4.83976455199,0.654022236756,0.0,3.53172007848,0.0,0.915631131458,0.130804447351
863,"Chautauqua, KS",20019,2169,84.9239280775,12.9091747349,17.1968649147,55.601659751,8.80590133702,0.691562932227,0.0922083909636,0.0,0.922083909636,54.4029506685,16.366989396,4.10327339788,0.0,0.0,7.51498386353,0.0,0.414937759336,0.0
864,"Cherokee, KS",20021,10031,80.0817465856,13.767321304,11.5242747483,41.7406041272,9.54042468348,2.02372644801,0.19938191606,0.229289203469,0.488485694348,50.3339647094,13.5878775795,19.8185624564,0.149536437045,0.0,4.20695842887,0.0,0.259196490878,0.119629149636
865,"Cheyenne, KS",20023,1636,88.7530562347,5.86797066015,16.8704156479,59.0464547677,9.84107579462,0.855745721271,0.18337408313,0.0,0.672371638142,61.1246943765,16.4425427873,3.36185819071,0.550122249389,0.0,0.733496332518,0.0,0.672371638142,0.244498777506
866,"Clark, KS",20025,1111,90.099009901,5.67056705671,11.8811881188,56.1656165617,13.2313231323,0.720072007201,0.3600360036,0.1800180018,0.3600360036,66.0666066607,15.6615661566,5.31053105311,0.0,0.0,1.0801080108,0.0,0.0,0.0
867,"Clay, KS",20027,4084,87.0714985309,4.33398628795,11.4348677767,54.1380999021,7.88442703232,0.440744368266,0.048971596474,0.0,0.048971596474,56.5866797258,18.3153770813,9.15768854065,1.1263467189,0.0,2.96278158668,0.0,0.416258570029,0.0
868,"Cloud, KS",20029,4838,84.0223232741,4.23728813559,13.9520463001,58.1438610996,12.4018189334,0.682100041339,0.227366680446,0.0,0.351384869781,62.918561389,12.0917734601,8.84663083919,0.434063662671,0.0,1.5708970649,0.0413393964448,0.144687887557,0.0
869,"Coffey, KS",20031,3876,78.5345717234,15.1702786378,9.98452012384,37.9772961816,7.09494324045,1.34158926729,0.15479876161,0.0,0.722394220846,48.6842105263,26.2899896801,10.9133126935,0.799793601651,0.0,3.04437564499,0.0,0.283797729618,0.0
870,"Comanche, KS",20033,1088,88.6029411765,5.51470588235,19.8529411765,68.75,9.65073529412,0.275735294118,0.0,0.0,0.0919117647059,53.4007352941,20.3125,5.51470588235,0.0,0.0,0.735294117647,0.0,0.183823529412,0.0
871,"Cowley, KS",20035,15673,77.6047980604,10.8275378039,10.4255726408,43.5398455943,16.3083008996,1.55043705736,0.599757544822,0.095705991195,0.440247559497,61.0604223824,12.0844764882,14.4643654693,0.031901997065,0.0,1.46111146558,0.06380399413,0.248835577107,0.159509985325
872,"Crawford, KS",20037,17221,77.5622786133,7.71151501074,9.97038499506,40.6596597178,12.2699030254,1.14975901516,0.284536321933,0.203240229952,0.551652052726,62.8767202834,10.6207537309,14.2268160966,0.0,0.0,1.91626502526,0.0232274548516,0.162592183961,0.203240229952
873,"Decatur, KS",20039,1821,86.4360241625,5.05216913784,17.9571663921,53.8165842943,14.1131246568,0.109829763866,0.164744645799,0.0,0.109829763866,53.4321801208,24.5469522241,1.86710598572,0.0,0.0,0.823723228995,0.0,0.713893465129,0.658978583196
874,"Dickinson, KS",20041,8686,81.1190421368,7.48330647018,9.01450610177,48.4112364725,12.5259037532,0.967073451531,0.472023946581,0.0230255583698,0.437485609026,61.1328574718,18.7888556297,8.83030163481,0.287819479622,0.0,1.39304628137,0.0575638959245,0.460511167396,0.0345383375547
875,"Doniphan, KS",20043,3489,74.9211808541,17.2542275724,9.05703640011,43.5941530525,7.79593006592,1.17512181141,0.315276583548,0.0573230151906,0.48724562912,47.2341645171,28.8621381485,9.54428202923,1.37575236457,0.0,3.6400114646,0.0,0.171969045572,0.114646030381
876,"Douglas, KS",20045,40250,54.201242236,5.27950310559,4.38260869565,15.5801242236,8.45962732919,1.54037267081,0.703105590062,0.0795031055901,0.270807453416,70.7155279503,6.0397515528,17.500621118,0.168944099379,0.0,0.919254658385,0.0422360248447,0.15652173913,0.0745341614907
877,"Edwards, KS",20047,1754,86.0889395667,8.26681870011,17.0467502851,59.1790193843,12.2576966933,1.42531356899,0.399087799316,0.114025085519,0.228050171038,61.1174458381,14.2531356899,6.72748004561,0.114025085519,0.0,0.570125427594,0.0,0.171037628278,0.0
878,"Elk, KS",20049,1860,82.8494623656,12.5268817204,24.0860215054,59.7311827957,9.13978494624,0.591397849462,0.215053763441,0.0,0.645161290323,48.5483870968,11.5591397849,5.8064516129,0.698924731183,0.0,8.60215053763,0.0,0.698924731183,0.0
879,"Ellis, KS",20051,12078,68.8027819175,6.53253849975,7.32737208147,22.2967378705,15.159794668,0.794833581719,0.480211955622,0.0662361318099,0.165590329525,65.8304355026,6.35038913727,19.1174035436,0.0745156482861,0.0,0.496770988574,0.289783076668,0.422255340288,0.0910746812386
